,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
899,14000000,1000,Andheri,2,0,1,1,1,1,1,0,1,0,1,0,0,0,1
900,30000000,1480,Andheri,3,0,0,1,1,1,1,0,1,0,1,0,0,0,0
901,9500000,1150,Kharghar,2,0,1,1,1,1,1,0,1,1,1,0,1,1,1
902,9900000,1150,Kharghar,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1
903,18500000,1700,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
904,8200000,1015,Kharghar,2,0,0,1,1,1,1,0,0,1,1,0,0,0,0
905,9300000,1150,Kharghar,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1
906,5800000,750,Kharghar,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
907,14200000,1800,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
908,15500000,1605,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
909,7900000,1040,Kharghar,2,0,1,1,1,1,1,1,0,1,1,0,1,1,0
910,10500000,1580,Kharghar,3,0,1,1,1,1,1,1,0,1,1,0,0,1,0
911,11000000,1255,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
912,5300000,660,Kharghar,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
913,10100000,1580,Kharghar,,0,1,1,1,1,1,1,0,1,1,0,0,1,0
914,10000000,1100,Kharghar,2,0,1,1,1,0,1,1,0,0,0,0,0,1,1
915,13000000,1150,Kharghar,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
916,11399999,1133,Panvel,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1
917,31500000,1423,Borivali East,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1
918,23300000,1500,Malad West,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
919,110000000,3300,Andheri West,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
920,10000000,440,Chembur,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
921,3500000,475,Sector 20 Kamothe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,9200000,750,Malad West,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
923,29000000,1050,Shastri Nagar,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
924,56000000,2200,Wadala East Wadala,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0
925,15500000,600,Parel,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
926,8000000,640,Thane West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
927,7200000,657,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
928,7500000,550,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
929,18000000,1309,Thane West,3,1,1,0,1,0,1,1,0,1,1,1,0,1,0
930,16200000,1850,Kharghar,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
931,15500000,680,Wadala East Wadala,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
932,15000000,880,Wadala East Wadala,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
933,14000000,690,Wadala East Wadala,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
934,13500000,950,Wadala East Wadala,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
935,23000000,925,Haridas Nagar,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0
936,7500000,650,Kalwa,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
937,9000000,990,PARSIK NAGAR,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
938,6500000,610,Maharashtra Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,8000000,806,Pant Nagar,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0
940,19000000,1050,Patlipada,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
941,11100000,655,Andheri East,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
942,52500000,1144,Santacruz West,,0,0,0,1,1,1,0,0,0,0,0,0,0,0
943,9500000,1200,mumbai,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
944,13500000,1050,Belapur,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
945,18000000,1335,Belapur,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
946,12600000,1150,Sector-12 Kamothe,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
947,38000000,2120,Nerul,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0
948,12600000,1150,Sector 12 Kharghar,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
949,25000000,1950,Nerul,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0
950,17100000,1150,Seawoods,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
951,17100000,1100,Seawoods,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0
952,92500000,2670,Parel,5,0,1,1,1,0,1,1,1,0,0,1,0,1,1
953,7500000,560,Thane West,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
954,16500000,1166,Majiwada,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1
955,5500000,600,Kalwa,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
956,5500000,580,Kalwa,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
957,5600000,630,Kalwa,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
958,6000000,620,Kalwa,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
959,9500000,1056,Kalwa,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
960,18000000,675,4 Bunglows,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
961,28000000,730,mumbai,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
962,70000000,2000,mumbai,6,0,1,1,1,1,1,0,1,0,0,0,0,0,0
963,17500000,650,Andheri,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
964,6200000,400,Airoli,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
965,9500000,1000,Airoli,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1
966,12200000,675,Kolshet Road,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
967,12400000,674,Kolshet Road,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
968,28400000,1733,Thane West,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
969,12400000,673,Kolshet Road,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
970,12100000,690,Kolshet Road,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
971,28400000,1733,Thane West,,0,0,0,1,1,1,0,0,0,0,0,0,0,0
972,14000000,1530,Sector 10 Khanda Colony,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0
973,13200000,768,Pokharan Road,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
974,6656000,488,Kharegaon,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
975,9750000,711,Kalwa,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
976,5300000,560,Kalwa,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
977,50000000,7000,Kalyan,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0
978,13200000,768,Pokhran 2,2,0,0,0,1,,1,0,0,0,0,0,0,0,0
979,6656000,488,Kalwa,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
980,7000000,448,Panch Pakhadi,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
981,15000000,971,Panch Pakhadi,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
982,9250000,770,Kalwa,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
983,20099999,1145,Kalwa,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
984,16500000,1250,Thane West,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
985,9500000,1005,Chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
986,7500000,757,Chembur,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
987,9500000,1005,Chembur East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
988,7500000,757,Chembur East,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
989,12000000,957,Ghatkopar,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
990,37500000,2195,Goregaon,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
991,41500000,2195,Goregaon,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
992,48000000,3230,Goregaon,4,1,1,1,1,0,1,1,1,0,1,1,0,1,1
993,10000000,750,Jogeshwari West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
994,8500000,750,Jogeshwari West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
995,16000000,750,Jogeshwari West,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
996,8500000,585,Jogeshwari West,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
997,10500000,750,Jogeshwari West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
998,11000000,750,Jogeshwari West,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
999,24500000,1650,Thane West,3,0,1,1,1,0,1,0,1,0,0,0,1,1,1
1000,11299999,900,Goregaon East,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1001,5700000,620,Mira Road East,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
1002,13200000,935,Malad West,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1
1003,4700000,885,Powai Lake,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1004,4600000,885,MHADA Colony 20,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1005,2900000,700,Powai Lake,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1006,24800000,958,Wadala East Wadala,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1007,28500000,997,Andheri West,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1008,10000000,546,Goregaon West,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1009,5900000,1015,Karanjade,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1010,4800000,600,Sector 36 Kamothe,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1011,55000000,1950,Andheri West,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1012,2300000,480,Dombivli (West),1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1013,13600000,600,DN Nagar Road,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1014,5200000,534,Godrej Hill,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1015,21000000,730,Ganesh Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1016,3300000,342,Godrej Hill,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1017,5545000,902,Haware City,2,0,1,1,1,0,1,0,0,0,1,0,0,0,1
1018,5556000,902,Haware City,2,0,1,1,1,1,1,0,0,0,1,0,0,0,1
1019,7311000,1149,Haware City,3,0,1,1,1,0,1,0,1,0,1,0,0,0,1
1020,24000000,1250,Mahatma Gandhi Road,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1021,11399999,448,Akurli Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1022,7300000,1149,Kasar vadavali,3,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1023,6000000,935,Vasai West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,4500000,650,Vasai,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1025,6200000,655,Mira Road East,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
1026,4500000,645,Mira Road East,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
1027,21000000,1280,Malad East,2,0,1,1,1,1,1,1,1,1,0,0,0,1,1
1028,21500000,1280,Malad East,2,0,1,1,1,1,1,1,1,1,0,0,0,1,1
1029,4400000,665,Sector 17 Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,2399000,620,Badlapur West,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0
1031,2650000,600,Nala Sopara,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1032,3700000,440,Mira Road East,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1033,2100000,245,Mira Road East,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0
1034,12500000,745,Kandivali East,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
1035,4500000,457,Mumbai Nashik Expressway,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1036,2200000,400,Shirgaon,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1037,3300000,612,Katrap,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1038,15000000,800,Chembur,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1039,12500000,878,Chembur,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
1040,14000000,1077,Kurla,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1041,33000000,1650,Nahur,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1042,2300000,690,Ambernath East,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1043,29000000,1960,Mulund West,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1044,8500000,1000,Kalwa,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1045,6000000,575,Thane West,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1046,60000000,2500,Lower Parel,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1047,33000000,1800,Samata Nagar Thakur Village,3,0,1,1,1,0,1,1,0,1,1,0,1,0,1
1048,35000000,1835,Samata Nagar Thakur Village,3,0,1,1,1,0,1,1,0,1,1,0,1,0,1
1049,33000000,1667,Kandivali East,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1050,24500000,1300,thakur village kandivali east,3,0,0,1,1,1,1,1,0,1,0,1,0,1,0
1051,3467000,530,Dombivali East,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1052,14000000,800,Bhandup West,2,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1053,7000000,780,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,6400000,400,Kandivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
1055,6000000,650,Mira Road,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
1056,9000000,550,Bhandup West,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1057,6370000,800,Mira Road East,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1058,3310000,780,Kasheli,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0
1059,2770000,655,Kasheli,2,1,0,1,1,0,1,1,0,0,1,0,0,0,0
1060,2670000,630,Kasheli,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,2110000,495,Kasheli,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1062,23000000,1265,Western Express Highway Kandivali East,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1063,25000000,850,Bandra West,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1064,14000000,900,Seawoods,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1065,3700000,425,Kharegaon,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1066,2000000,400,Kharegaon,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1067,2200000,450,Kharegaon,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1068,200000000,3000,Tardeo,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1069,4600000,545,Goregaon East,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1070,3000000,340,Goregaon East,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1071,2000000,540,Vasind,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0
1072,2400000,560,KASHELI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1073,6300000,750,Thakurli,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1074,7600000,550,Shakti Nagar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075,2600000,360,Bhayandar East,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,3800000,340,Kandivali West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1077,10500000,1190,Ulwe,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,13500000,1235,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1079,21000000,1129,Kandivali West,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1
1080,16500000,839,Kandivali West,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1
1081,10000000,600,Borivali East,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0
1082,11000000,600,Borivali East,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
1083,8100000,846,Thane West,2,1,1,1,0,0,1,1,1,0,0,0,1,1,0
1084,65300000,3025,Andheri,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1085,38700000,1295,Andheri,3,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1086,51500000,3465,Sanpada,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1087,6500000,566,Dahisar East,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
1088,22000000,1527,Ghatkopar,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1089,17500000,1188,Ghatkopar,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1090,17500000,1188,Ghatkopar West,2,0,1,1,1,0,0,1,1,0,1,1,0,1,1
1091,12600000,1012,Goregaon,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1092,32000000,1950,Goregaon,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1093,8000000,670,Malad East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1094,16000000,1944,Mira Road,,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1095,8000000,972,Mira Road,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1096,16000000,1944,Mira Road East,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1097,8100000,972,Mira Road East,2,1,1,0,0,1,0,1,1,1,0,1,1,1,1
1098,10200000,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1099,13500000,1235,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1100,14200000,1440,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1101,5300000,612,Kharghar,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1102,5500000,676,Kharghar,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1103,5500000,650,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
1104,16000000,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1105,4300000,650,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
1106,7500000,850,Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1107,7500000,1085,Kharghar,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0
1108,30000000,2950,Kharghar,4,0,1,1,1,1,1,1,0,1,1,0,0,0,1
1109,5500000,560,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
1110,8000000,1050,Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1111,6000000,700,Kharghar,,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1112,4500000,650,Kharghar,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
1113,5500000,649,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
1114,5500000,660,Kharghar,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
1115,14800000,1600,Kharghar,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1116,11800000,1150,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1117,13600000,1760,Kharghar,3,0,1,1,1,1,1,1,1,0,0,0,0,1,1
1118,5700000,650,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
1119,6500000,750,Kharghar,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
1120,4200000,630,Kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
1121,4800000,540,Kharghar,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
1122,30000000,2355,Kharghar,4,0,1,1,1,0,1,1,1,0,0,1,0,1,1
1123,21000000,2250,Kharghar,4,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1124,5300000,687,Panvel,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1125,6300000,850,Panvel,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1126,2050000,1000,ulhasnagar 4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,31500000,2415,Kandivali East,4,1,1,1,1,0,1,0,1,0,0,0,0,1,1
1128,30500000,2415,Kandivali East,4,1,1,1,1,0,1,0,1,0,0,0,0,1,1
1129,4500000,450,Mira Road East,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
1130,20000000,1250,Malad East,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1
1131,22000000,1530,Kandivali East,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1132,10000000,1340,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1133,11500000,1340,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1134,6300000,850,Mira Road East,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1135,8009999,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1136,8400000,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1137,7430000,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1138,21400000,1560,Borivali East,3,1,1,1,0,0,1,0,1,0,0,0,0,1,0
1139,25700000,1505,Goregaon West,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1140,2100000,450,Sector-26 Taloja,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
1141,3300000,670,Koproli,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
1142,62000000,1450,Worli,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1143,2500000,540,Virar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,19000000,1267,Belapur,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1145,14900000,1245,Airoli,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1146,14000000,1183,Airoli,2,1,1,1,1,,1,1,1,1,1,1,0,1,1
1147,2200000,670,Badlapur West,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,3500000,1000,mumbai,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1149,3500000,400,mumbai,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1150,3500000,500,Roadpali,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1151,2005000,595,mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1152,2011000,597,mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1153,2014999,598,mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1154,2021000,600,mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1155,2100000,625,Mumbai Central,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1156,2116000,630,mumbai,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
1157,13000000,650,Chembur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1158,13000000,900,Chembur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1159,37000000,2300,Chembur,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1160,19900000,1100,Chembur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1161,32100000,1400,Chembur,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1162,15000000,1016,Chembur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1163,12700000,585,Chembur East,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1164,31000000,1550,Chembur,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1165,32100000,1550,Chembur East,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1166,18200000,1050,Chembur East,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1167,11000000,585,Chembur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1168,24500000,1120,Chembur East,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1169,12200000,632,Chembur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1170,17500000,1050,Chembur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1171,20500000,1060,Chembur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1172,39600000,1485,Chembur East,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1173,19000000,1150,Chembur East,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1174,12000000,675,Chembur East,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1175,10700000,675,Chembur East,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1176,32599999,1600,Chembur,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1177,18900000,1091,Chembur,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1178,9500000,585,Chembur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1179,9200000,620,Chembur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1180,11200000,725,Chembur,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1181,6000000,2700,mumbai,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1182,16800000,1180,Mulund,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1
1183,16500000,1180,Mulund,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1
1184,18000000,1180,Mulund,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1
1185,21900000,1412,Mulund,3,0,0,0,0,1,1,1,0,0,0,0,1,1,1
1186,3200000,410,Greater Khanda,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1187,23500000,1300,link road borivali west,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1188,7500000,495,Borivali West,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1189,15000000,1450,Manpada,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1190,220000000,7600,Andheri West,5,0,1,1,0,0,0,1,1,1,0,0,1,0,1
1191,3500000,550,Kalyan East,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0
1192,12500000,880,Thane West,2,0,1,1,1,0,0,1,1,1,0,0,0,1,1
1193,16800000,922,Andheri East,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1194,17500000,1050,Andheri East,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1195,16500000,1020,Andheri East,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1
1196,14800000,915,Andheri East,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1197,15000000,915,Andheri East,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1198,18000000,1020,Andheri East,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1199,4500000,620,Sector12 Kamothe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1200,16000000,1515,Kharghar,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1201,7600000,1055,Sector 2 Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
